full_text,sentiment_label
@goraici hmmc program pembangunana spam sama spald itu banyak kok cuman emng kadang sasarannya susah maksudnya persyaratan yang paling sering muncul itu calon penerima harus desa stunting padahal di desa non stunting juga banyak yang belum terlayani spam/spald con-,negative
@rfiqnafeedha @Callmecrack @convomf Bukannya program stunting yah?,negative
Jam berapa ini tidur bikin 1 sk aja gk kelar kelar huft Blum program kegiatan stunting 2025 ,negative
@apralzolam Percuma ada program makan siang gratis dan bansos kalo ada model mertua begitu @Gerindra masalah stunting bukan Krn kekurangan gizi tp mertua yg bodoh,negative
@rfiqnafeedha @Callmecrack @convomf Tapi kan kalo stunting mah buat yg lagi program hamil/ibu hamil...,negative
@bul_ala @tonnysofijan @AH_SiregarXIX Belum lagi nanti uangnya habis dijalan contoh aja program stunting Anggaran dari pusat pada tahun 2023 itu kalau gak salah sekitar 48T tapi apa dilapangan berjalan? bisa di cek di posyandu terdekat anggaran buat pmt aja tdak ada. Katanya sih habis buat perjalanan dinas.,negative
@bul_ala @H1m4_W4r1 @_kalandraa @DS_yantie @kompascom @aniesbaswedan @ganjarpranowo @prabowo @gibran_tweet @mohmahfudmd Harus nya gua yg nanya sama lu udh mencerna blm program makan siang gratis untuk apa &amp; target nya untuk siapa? klo lu paham pasti tau disitu program tujuan nya untuk stunting &amp; kekurangan gizi,negative
@hehehecilokdong @MiaWula26426059 @momysharkdududu @Patient58958550 @5teV3n_Pe9eL yaudah gini deh pertanyaan saya program 02 ada yg namanya makan gratis right? nah tujuannya tuh apa? untuk mengurangi stunting? atau apa?,negative
@ferdy_a0602 @JalanKe83957796 @strssovrld @kegblgnunfaedh lalu paslon 02 kan bilang program tersebut ingin mengatasi stunting itu tidak bisa namun gizi buruk bisa. seharusnya pemerintah harus membenahi akarnya dulu lalu menguatkan batang seperti mengatasi ketimpangan sosial edukasi soal gizi dari balita kepada para orang tua dll,neutral
@furinaaslurp @DimasFikria77 @Barrsbars @carlitovito180 @KPU_ID Gamau jawaban dari tribun maunya jadi jurnal penelitian. Efek bisa diminimalisir dengan SYARAT dan ketentuan yg berlaku. Ada ahli gizi yg setuju sama program itu? Gua apoteker temen gua ahli gizi. Kasih jurnalnya maksi 1x sehari efektif untuk meminimalisir stunting.,neutral
Program Pengentasan Stunting Jadi Fokus TJSL di PTPN IV Regional V #Hipontianak #pontianak #kalbar #kabardaerah #1001mediaonline #kumparan ,neutral
Nah Daniel Perwira Manajer Pengembangan Kesehatan Masyarakat PTFI dengan semangatnya bilang kalo ini tindakan nyata dari PTFI buat dukung program Pemerintah Kabupaten Mimika dalam turunin angka stunting di wilayah situ.,neutral
@citamagdalena Strategi stunting nasional Indonesia melibatkan 11 intervensi spesifik. Perlu dipahami pemecahan masalah stunting tidak dapat bergantung pada satu atau dua program. Juga sangat dibutuhkan penguatan sistem kesehatan dan pendekatan kesehatan Health in All Policies.,neutral
@yoenata @AristiaVd BOK juga bisa menjadi tambahan sih utk nakes yg megang program kesehatan kek imunisasi stunting germas dll. Jasa pelayan dari retribusi pkm(pendapatan dari pasien umum/non bpjs). Buka praktek mandiri rate2 kek gitu sih.,neutral
Electrizen! Menutup Program Penanganan Stunting PLN Berhasil Entaskan 88 Persen Gizi Buruk PT PLN (Persero) Unit Induk Wilayah Nusa Tenggara Barat melalui program Tanggung Jawab Sosial dan Lingkungan (TJSL) berkolaborasi dengan Komunitas Srikandi PLN ,neutral
Yayasan Baitul Maal (YBM) PLN dan Dinas Kesehatan melaksanakan program penutupan pemberantasan stunting secara serentak di beberapa desa di Kabupaten Lombok Utara dan Kabupaten Sumbawa diantaranya adalah Desa Sambik Bangkol Desa Baru Tahan Desa Penyaring dan Desa Sebewe. ,neutral
Sebagai salah satu rakyat yg menggaji presiden gue capek dengernya. 1 program diiklankan jadi solusi untuk semua masalah. Stunting? Makan gratis. Pemberdayaan perempuan? Makan gratis (buat ibu hamil - sumber: ide dadakan di debat capres). Kemiskinan? Makan gratis juga lachhhh,negative
Wabup Karo hadiri Rakerda Program Bangga Kencana dan Percepatan Penurunan Stunting  ,neutral
#Repost @dkksemarang ・・・ #SEMARANGPUNYA : MELON MUSK (MILENIAL BERGOTONG ROYONG ATASI STUNTING DI KOTA SEMARANG) Sedulur udah pada tau belum kalau #SemarangPunya program yang keren banget dalam mengatasi stunting di Kota Semarang. Melon Musk ! ,positive
Kegiatan ini bertujuan untuk meningkatkan kualitas pelayanan KB ketersediaan alat kontrasepsi di fasyankes dan jumlah fasyankes yang melaporkan hasil Pelayanan KB pada SIGA BKKBN guna mendukung program percepatan penurunan stunting di tingkat Provinsi dan Kabupaten/Kota. ,neutral
Kunker ke Makodim 1616/Gianyar Pangdam Tegaskan Untuk Dukung Penuh Program Hanpang dan Stunting #TNIPRIMA #Profesional #Responsif #Integratif #Modern #Adaptif #PrajaRaksakaPeduliRakyat #TNIADMengabdidanMembangunbersamaRakyat ,neutral
Menkes : Program Penanganan Stunting Tidak Terkoordinasi ,negative
#Repost @dkksemarang ・・・ Repost @seatodaynews Direktur Eksekutif Asia Pacific Centre for Ecohydrology UNESCO Profesor Ignas Sutapa memuji program penanganan stunting di Semarang. Beberapa upaya yang telah dilakukan adalah pemenuhan gizi bagi ibu hamil dan anak di periode ,neutral
Halo sobat #adhyaksa Rabu 27 Maret 2024 - Asisten Perdata dan Tata Usaha Negara Romy Arizyanto S.H. M.H. menghadiri Pembukaan Rapat Kerja Daerah (RAKERDA) Program Bangga Kencana dan Percepatan Penurunan Stunting Tahun 2024 yang bertempat di Hotel Santika Bangka. Hal (cont) ,neutral
INI PROGRAM BAGUS HALOOOO? semoga bisa mengurangi kasus kekerasan stunting dan kasus negatif lainnya ,positive
Deteksi Dini Stunting Wapres Ma ruf Amin Minta Program Timbang Massal Miliki Standar yang Sama ,neutral
ini dilaksanakan dalam rangka meningkatkan sinergitas dan kolaborasi para pemangku kepentingan serta mitra kerja dalam percepatan pencapaian Sasaran Program Bangga Kencana dan Percepatan Penurunan Stunting di Provinsi Kepulauan Bangka Belitung. . . @KejaksaanRI @jaksapedia ,neutral
Kabupaten Buleleng menorehkan prestasi gemilang dalam program percepatan penurunan stunting yang dijalankan. #SekdaSuyasa #Stunting #Kesehatan ,neutral
Kepala dinas DPPKB Inhu berkesempatan menjadi salah satu Narasumber pada acara Forum Perangkat Daerah Rencana Kerja (RENJA) Tahun 2023. Yang ditaja oleh DP3A2KB Provinsi Riau Sekaligus Penandatangan Rencana Kerja Tahun 2025 terkait Program KB dan Percepatan Penurunan Stunting ,neutral
pasti mereka lebih seneng. Untuk program pencegahan stunting tu bukan cuma dari calon ibu tapi malah kudu sedari dini anak sekolah diberi ilmu tentang pentingnya makanan sehat dan olah raga. Kalau kebiasaan hidup sehat udah dari dimulai sejak dini gak perlu program-,positive
Kan sdh ad program maksi cegah stunting maaf sekadar mengingatkan ,neutral
ID Food melalui @ppitradelog laksanakan Program Penyaluran Bantuan Pangan Stunting Tahap I Tahun 2024 Badan Pangan Nasional bersama PT Pos Infonesia di Rumah Dinas Regional PT Pos Cabang Medan berupa 1 kg daging dan 10 butir telur ayam pada Kamis (28/03/2024). ,neutral
Program stunting ini bener2 lagi digenjot ya setiap penjuru semarang balihonya stunting,negative
@selimut4n harusnya sebelum dioven suruh ikut program cegah stunting,neutral
@merdekadotcom Lhaa??? Katanya program ini buat cegah stunting nihhh kmren pas kampanye. Kok sekarang jd berubah tujuannya buat berantas kemiskinan?,negative
Deteksi Dini Stunting Wapres Minta Program Timbang Massal Miliki Standar yang Sama  ,neutral
@convomfs ya ribet dong? namanya bikin keluarga baru tuh PASTI RIBET. ga ada yang engga. gue setuju bgt sm program ini soalnya siapa tau berhasil cegah stunting di indo. yg mau punya anak bnr bnr dipersiapin bgt,positive
I endorse this important initiative. Since June 22 urban food inflation &gt;24% - now 20.2%. Poor children esp girl child impacted most. Institutionalize as permanent program. Will assist in avoiding stunting improve attendance &amp;learning. Pls ensure food quality @MaryamNSharif,positive
@convomfs Bagus sih.. Tapi suntik TT stunting sama program lainnya aja belum beres. Instansi mana lagi yang bakal kena getah nya?,negative
@asumsico Propaganda meminimalisir populasi salah satunya (dulu) dari program KB . Sekarang diberi batasan usia melahirkan. Dipikir usia bisa dijadikan pedoman stunting atau tidak? Fokus sejahterakan rakyat jangan cuma pandai korupsi ngga jelas.,negative
Trs program makan siang ini objektifnya gak jelas. Katanya buat gizi anak? trs stunting? (yg mana udh telat jg) ibu hamil jg? trs skrg kemiskinan. Yg konsisten donggg biar fokus biar yg mau support jg jelas geraknya ke arah mana!.,negative
@convomfs Ini tuh program keren loh sebenarnya untuk calon pasutri harus bisa siap segala aspek dalam berumah tangga salah satunya hamil. Dan program ini juga salah satu penangan stunting,positive
@ByRinani @fsapradana Iya mending kan galakin program tsb kalau lihat statistik juga lebih banyak pernikahan dini dibanding pernikahan di atas 35 dan daerah dg pernikahan dini tinggi -&gt; angka stuntingnya tinggi berarti lebih bermasalah banyaknya pernikahan dini yg menyumbang angka stunting,negative
@meutiafaradilla Utk sertifikat siap hamil saya setuju karna itu baik utk ibu dan calon anak. Program preventif. Utk opini 35th hamil resiko stunting ya memang ada hasil jurnal ilmiahnya. Tapi ada baiknya pak hasto jg menjelaskan faktor lain bukan hanya usia ibu.,positive
@jokowi 2045 masih lama. Lebih 2 dekade satu generasi mendatang. Penting evaluasi konkret lebih baik. Bonus demografi tapi gencar membangun infrastruktur (jalan tol etc). Bagaimana program mengatasi tentang a.l: -Rehabilitasi ratusan ribu unit Posyandu? -Jutaan anak2 Stunting?,negative
@fsapradana Bkkbn itu koordinator smua program lintas K/L buat penurunan stunting,neutral
Deteksi Dini Stunting Wapres Minta Program Timbang Massal Miliki Standar  #beritasatu #news #berita,neutral
@Hoshi_Cassie @asumsico Engga juga kak Stunting itu program jk panjang 1000HPK. okelah kalau hamil nutrisi si ibu bisa dijaga dengan makanan sehat. Begitu anak lahir mulai berbagai macam masalah yg ga bisa 'dibayar' dengan uang. Masa asi eks : bisa jadi anak ngga mau nyusu nyusu ngga maksimal,negative
@skripsidraft @meutiafaradilla Lagian itu program jg bagus selain menekan angka pernikahan dini programnya jg nekan angka stunting krn ketidak bejusan ortu dlm segi finansial krn gbs ngasi anak makanan gizi yg baik program bagus gini mlh mikir negara macam apa yg di tinggalin wkwk,positive
@anxmiety @convomfs kalau yg cegah stunting itu emang program udah lama ada kan ya? jujur aku baru tau ada setifikat siap hamil dan belum paham juga programnya tuh kaya gimana &amp; tujuannya apa. tp kalo emg dimaksudkan untuk bantu anak punya orangtua yg layak jelas patut diapresiasi programnya,positive
@masgah_ @convomfs nggak gituu kak maksudnya lohh padahal program ini tujuannya baik lohh ini bisa menekan angka stunting di Indonesia terus juga biar nggak ada anak yg terlantar karena orang tuanya udah siap fisik mental dan finansial,negative
Pemerintah pun mengusung program untuk memerangi stunting dan malnutrisi. Mendukung program ini GPI berkolaborasi dengan #EcoNusa melatih masyarakat di Kampung Kaptel Distrik Kaptel melakukan budidaya ayam petelur.,neutral
Mampukah Program Makan Siang Gratis Menanggulangi Prevalensi Stunting di Indonesia Secara Menyeluruh? ,neutral
@monoukrom Kalau lahan tidur teroptimalkan Indonesia ga perlu impor pangan pokok atau sampe ada program mengatasi stunting.,neutral
@freysjelfjh @salambukanudin @Moza1822 @NenkMonica Saya sampai skr masih belum tau program progib selain hilirisasi stunting ama makan siang gratis ,negative
BKKBN emang sekarang fokusnya di stunting peralihan dari Kemenkes RI. Dulu aku pernah ikut program penanganan stunting yang diinisiasi sama BKKBN dan AIPGI jadi wajar kalo sekarang lebih gencer bahas soal pencegahan stunting ,neutral
@conquerme @_strangebrew @nanirigby iya emang resiko kak kelahiran anak dengan ibu diatas 30 th. tapi pertumbuhan emas anak dari semenjak program hamil sampai 5 th pasca melahirkan. stunting nya bisa di hindari kalo pemenuhan gizi nya dikebut di awal 5th pertama,negative
Melon Musk atau singkatan dari program Milenial Bergotong Royong Atasi Stunting di Kota Semarang merupakan sebuah program yang memiliki konsep serupa dengan demokrasi. Karena dari milenial untuk milenial dan oleh milenial dalam mengatasi stunting.,neutral
@convomfs jangan salah pahamm baca isinya dulu. ini program bagus loh program siap hamil untuk mengurangi faktor risiko stunting kamu mau childfree atau gak itu ttp urusan masing masing siap hamil ≠ wajib hamil,positive
Safari Tarling Kecamatan Sidoharjo Sukseskan Program Pemerintah Zero Stunting Ini Gerakannya ,neutral
@DokterTifa Disatu sisi program 1 sarjana dlm 1 klrga sangat penting dan krusial tp dgn catatan sarjana dgn kualifikasi ijazah asli shg bisa mengangkat harga dan martabat 1 klrga shg menurunkan potensi kerusakan rambut yg rontok terlalu dini dan menghindari stunting pemurunan berat badan,positive
@convomfs Secara tidak langsung punya peluang tinggi apabila nanti istri hamil dan melahirkan anak yg stunting (karena umur ibu yang belum cukup) jadi program ini menurutku bagus banget buat salah satu upaya pengurangan kasus stunting,positive
Program pola asuh dan pola makan yang baik disosialisasikan untuk mengurangi angka stunting di Kalbar dengan partisipasi dari Korpri dan TP-PKK. #stunting #kalbar ,neutral
@convomfs Nooo bukan ngadi-ngadi nder. Aku dulu KKN di Solo dan fokus kurangin angka stunting di sana dan bekerja sama dengan BKKBN ini. Salah satu programnya itu penyuluhan kesehatan reproduksi remaja dan Elsimil (Elektronik Siap Nikah dan Hamil) bagi calon pengantin. Program ini ,positive
@convomfs kamu apa ga pengen liat generasi indo kedepan isinya anak2 yg sehat ga stunting resiko penyakit bawaan minim lebih cerdas dll gitu nder??? emang ini program bagus biar orang ga asal bikin anak aja taunya,positive
@ARSIPAJA Ini program udah melenceng kemana2 gw yakin niatnya bagus mengurangi kelahiran stunting. Makin kesini ni program yang penting jalan aja biar kaga malu.,negative
@fsapradana Trend memang turun tapi bukan berarti drastis perlahan. BKKBN saat ini diamanatkan sebagai koord percepatan penurunan stunting. Stunting hanya terjadi apabila hamil kemudian melahirkan. Makanya saat ini program banyak yang menyasar calon pengantin dan bumil,positive
@hrdbacot Tolong duit pajaknya buat program pencegahan stunting yg bener!!!,negative
@Hidayah_Art Iya mbak harusnya bikin program menikahlah kalau udah punya uang segini biar anak gizi cukup dan tidak stunting haha,negative
Keikutsertaan BPOM Pangkalpinang pada Rakerda ini adalah sebagai upaya untuk mendukung program percepatan penurunan stunting sesuai dengan Tupoksi dari Badan POM di Provinsi Kep. Bangka Belitung.,neutral
@masgah_ @convomfs Btw sertif ini tu didapat dari pelatihan ke catennya ibaratnya buat skrining kesiapan buat cegah kejadian2 ga diinginkan di masa mendatang contoh gampangnya aja stunting bisa dikatakan masuk sbg program pencegahan stunting jg tau minimal baca isi berita dulu lah sblm komen,neutral
Dukung Program Pemerintah Dalam Pencegahan Stunting Bhabinkamtibmas Desa Kalianget Sambang Wastor Giat Posyandu ,neutral
@tanyakanrl betul itu tuh program pencegahan stunting dari kemenkes aku tau karena emakku kader posyandu yg ngurusin masalah beginian ,negative
@dinisuciyanti Yes sekarang yang seharusnya dievaluasi adalah seberapa berhasil program penurunan angka stunting ini? Apa yang kurang. Ini dari kemarin BKKBN sibuk memberikan pernyataan yang menekan perempuan terus. Bebannya jadi mutlak pada ibu/perempuan,negative
@himura89517038 @negativisme Inilah perlunya program makan siang gratis di sekolah-sekolah agar anak-anak hatapan bangsa tidak bodoh/stunting kek kowé,negative
@la_lalijah @convomfs Mending baca beritanya dulu mbak daripada misspersepsi ini maksudya program elsimil (elektronik siap nikah dan hamil) sbagai screening awal calon pengantin (usia subur ibu hamil dan pasca persalinan kesiapan mental dan financial) bagus kok programnya untuk cegah stunting,positive
Seluruh stakeholders di Papua baik Pemerintah hingga pihak swasta berupaya mengakselerasi program penanganan stunting. #Papua #PapuaIndonesia #TurunkanStunting #PapuaSejahtera ,neutral
